[2021-10-18 13:17:41,061] DEBUG in urllib3.connectionpool: Starting new HTTPS connection (1): localhost:8000
[2021-10-22 18:16:24,929] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:16:24,939] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:16:36,715] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:16:36,725] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password HTTP/1.1" 200 60
[2021-10-22 18:16:48,882] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:16:48,892] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=passw HTTP/1.1" 401 29
[2021-10-22 18:17:40,315] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:17:40,325] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=pa HTTP/1.1" 401 29
[2021-10-22 18:17:50,568] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:17:50,577] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=pa HTTP/1.1" 401 29
[2021-10-22 18:18:18,990] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:18:19,000] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password HTTP/1.1" 200 60
[2021-10-22 18:18:28,631] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:18:28,640] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:19:53,335] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:19:53,354] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:21:40,111] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:21:40,130] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:26:16,595] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:26:16,612] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:26:16,618] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:26:16,638] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:28:07,609] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:28:07,625] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:28:07,633] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:28:07,649] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:29:39,242] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:29:39,259] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:29:39,267] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:29:39,289] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:30:37,315] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:30:37,334] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 60
[2021-10-22 18:30:37,341] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:30:37,367] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=1&password=%5D HTTP/1.1" 401 29
[2021-10-22 18:30:52,781] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:30:52,791] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:30:52,800] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:30:52,812] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=1&password=%5D HTTP/1.1" 401 29
[2021-10-22 18:31:20,277] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:31:20,293] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:31:20,301] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:31:20,319] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=1&password=%5D HTTP/1.1" 401 29
[2021-10-22 18:32:32,645] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:32:32,662] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:32:32,669] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:32:32,676] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=,&password=%5D HTTP/1.1" 400 55
[2021-10-22 18:33:01,939] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:33:01,956] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:34:24,746] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:34:24,762] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:35:34,985] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:35:35,004] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:36:40,060] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:36:40,077] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:36:40,083] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:36:40,096] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 18:38:50,918] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:38:50,936] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 60
[2021-10-22 18:38:50,943] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:38:50,951] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 18:39:46,409] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:39:46,427] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 409 39
[2021-10-22 18:40:22,157] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:40:22,174] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 409 39
[2021-10-22 18:40:48,903] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:40:48,919] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 409 39
[2021-10-22 18:41:19,963] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:41:19,980] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 70
[2021-10-22 18:41:19,986] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:41:20,000] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 18:47:31,871] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:47:31,885] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 409 37
[2021-10-22 18:48:32,375] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:48:32,392] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 22
[2021-10-22 18:48:32,398] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:48:32,411] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 18:50:10,311] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:50:10,329] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 22
[2021-10-22 18:50:50,266] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:50:50,283] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 22
[2021-10-22 18:50:50,290] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 18:50:50,298] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:01:14,722] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:01:14,732] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 500 141
[2021-10-22 19:02:29,962] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:02:29,980] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 38
[2021-10-22 19:02:29,993] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:02:30,007] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:03:18,941] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:03:18,958] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 95
[2021-10-22 19:03:18,964] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:03:18,975] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:04:16,393] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:04:16,411] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 409 62
[2021-10-22 19:05:08,207] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:05:08,224] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 409 62
[2021-10-22 19:05:56,639] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:05:56,657] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 409 62
[2021-10-22 19:06:19,229] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:06:19,246] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 48
[2021-10-22 19:06:19,252] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:06:19,267] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:07:30,370] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:07:30,393] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 48
[2021-10-22 19:07:30,402] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:07:30,406] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:08:15,579] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:08:15,597] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 48
[2021-10-22 19:08:44,788] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:08:44,805] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 48
[2021-10-22 19:08:44,812] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:08:44,820] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:12:25,314] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:12:25,333] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:12:25,339] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:12:25,350] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:13:07,735] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:13:07,752] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:13:39,934] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:13:39,953] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:14:19,263] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:14:19,278] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:14:19,280] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:14:19,294] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:14:19,305] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:14:19,313] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:14:19,315] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:14:19,318] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:16:02,427] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:16:02,445] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:16:02,447] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:16:02,461] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:17:04,439] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:17:04,456] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:17:04,458] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:17:04,477] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:17:04,488] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:17:04,492] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:17:04,493] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:17:04,508] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=&password= HTTP/1.1" 400 128
[2021-10-22 19:21:23,577] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:21:23,595] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:21:23,597] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:21:23,613] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:21:23,624] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:21:23,633] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:21:23,634] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:21:23,654] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:21:46,486] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:21:46,502] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:21:46,504] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:21:46,518] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:22:11,050] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:22:11,067] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:22:11,068] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:22:11,088] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:22:11,095] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:22:11,104] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:22:11,106] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:22:11,127] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=username&password=password HTTP/1.1" 200 58
[2021-10-22 19:45:07,492] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:45:21,069] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:45:44,666] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:45:44,681] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 56
[2021-10-22 19:45:44,688] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:45:44,700] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 56
[2021-10-22 19:46:40,883] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:46:40,899] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 56
[2021-10-22 19:46:40,908] DEBUG in urllib3.connectionpool: Starting new HTTP connection (1): localhost:5000
[2021-10-22 19:46:40,920] DEBUG in urllib3.connectionpool: http://localhost:5000 "GET /users/verify?username=chris&password=password2 HTTP/1.1" 200 56
